OID_,Latitude,Longitude,Altitude,Aerosol_Ty,Date,CWA,STATE_ZONE,Elevation,MH_AGL
42459,46.94674336,-120.3249314,2.89,6,2017-08-05,OTX,WA676,657,2.233
42460,46.94968688,-120.3260561,3.4,6,2017-08-05,OTX,WA676,632,2.768
42461,46.952629,-120.327181,3.4,6,2017-08-05,OTX,WA676,616,2.784
42462,46.95557005,-120.3283059,3.4,6,2017-08-05,OTX,WA676,608,2.792
42463,46.95851041,-120.3294311,3.4,6,2017-08-05,OTX,WA676,596,2.804
42464,46.96145041,-120.3305566,3.4,6,2017-08-05,OTX,WA676,588,2.812
42465,46.96439042,-120.3316823,3.4,6,2017-08-05,OTX,WA676,576,2.824
42466,46.96733079,-120.3328084,3.4,6,2017-08-05,OTX,WA676,587,2.813
42467,46.97027188,-120.333935,3.4,6,2017-08-05,OTX,WA676,575,2.825
42468,46.97321403,-120.335062,3.4,6,2017-08-05,OTX,WA676,638,2.762
42469,46.9761576,-120.3361895,3.4,6,2017-08-05,OTX,WA676,652,2.748
42470,46.97910295,-120.3373176,3.4,6,2017-08-05,OTX,WA676,671,2.729
42471,46.98205042,-120.3384463,3.4,6,2017-08-05,OTX,WA676,660,2.74
42472,46.98500039,-120.3395757,3.4,6,2017-08-05,OTX,WA676,578,2.822
42473,46.98795319,-120.3407059,3.4,6,2017-08-05,OTX,WA676,581,2.819
42474,46.99090906,-120.3418368,3.4,6,2017-08-05,OTX,WA676,585,2.815
42475,46.99386779,-120.3429683,3.4,6,2017-08-05,OTX,WA676,602,2.798
42476,46.99682903,-120.3441005,3.4,6,2017-08-05,OTX,WA676,593,2.807
42477,46.99979245,-120.3452331,3.4,6,2017-08-05,OTX,WA676,594,2.806
42478,47.0027577,-120.3463662,3.4,6,2017-08-05,OTX,WA676,596,2.804
42479,47.00572444,-120.3474995,3.4,6,2017-08-05,OTX,WA676,599,2.801
42480,47.00869234,-120.348633,3.4,6,2017-08-05,OTX,WA676,599,2.801
42481,47.01166106,-120.3497667,3.4,6,2017-08-05,OTX,WA676,598,2.802
42482,47.01463025,-120.3509003,3.4,6,2017-08-05,OTX,WA676,599,2.801
42483,47.01759958,-120.3520338,3.4,6,2017-08-05,OTX,WA676,598,2.802
42484,47.0205687,-120.3531671,2.77,6,2017-08-05,OTX,WA676,594,2.176
42485,47.02353728,-120.3543002,2.77,6,2017-08-05,OTX,WA676,592,2.178
42486,47.02650498,-120.3554328,2.77,6,2017-08-05,OTX,WA676,591,2.179
42487,47.02947146,-120.356565,3.4,6,2017-08-05,OTX,WA676,593,2.807
42488,47.03243637,-120.3576965,3.4,6,2017-08-05,OTX,WA676,595,2.805
42489,47.03539947,-120.3588274,3.4,6,2017-08-05,OTX,WA676,605,2.795
42490,47.03836083,-120.3599577,2.86,6,2017-08-05,OTX,WA676,610,2.25
42491,47.04132061,-120.3610875,2.86,6,2017-08-05,OTX,WA676,627,2.233
42492,47.04427899,-120.3622167,2.86,6,2017-08-05,OTX,WA676,645,2.215
42493,47.04723611,-120.3633455,3.4,6,2017-08-05,OTX,WA676,638,2.762
42494,47.05019215,-120.364474,3.4,6,2017-08-05,OTX,WA676,634,2.766
42495,47.05314727,-120.3656023,3.4,6,2017-08-05,OTX,WA676,646,2.754
42496,47.05610163,-120.3667303,2.98,5,2017-08-05,OTX,WA676,650,2.33
42497,47.05905539,-120.3678581,2.98,5,2017-08-05,OTX,WA676,655,2.325
42498,47.06200872,-120.3689859,2.98,5,2017-08-05,OTX,WA676,666,2.314
42499,47.06496178,-120.3701137,3.52,5,2017-08-05,OTX,WA676,677,2.843
42500,47.06791474,-120.3712416,3.52,5,2017-08-05,OTX,WA676,682,2.838
42501,47.07086775,-120.3723695,3.52,5,2017-08-05,OTX,WA676,689,2.831
42502,47.07382098,-120.3734977,3.52,5,2017-08-05,OTX,WA676,699,2.821
42503,47.0767746,-120.3746262,3.52,5,2017-08-05,OTX,WA676,710,2.81
42504,47.07972871,-120.3757549,3.52,5,2017-08-05,OTX,WA676,722,2.798
42505,47.08268326,-120.376884,2.89,5,2017-08-05,OTX,WA676,734,2.156
42506,47.08563814,-120.3780134,2.89,5,2017-08-05,OTX,WA676,743,2.147
42507,46.89976956,-120.3529816,3.64,6,2018-08-08,OTX,WA676,537,3.103
42508,46.90271218,-120.3540924,3.64,6,2018-08-08,OTX,WA676,530,3.11
42509,46.90565491,-120.3552017,3.64,6,2018-08-08,OTX,WA676,530,3.11
42510,46.90859784,-120.3563095,3.64,6,2018-08-08,OTX,WA676,538,3.102
42511,46.911541,-120.357416,3.64,6,2018-08-08,OTX,WA676,545,3.095
42512,46.91448435,-120.3585214,3.64,6,2018-08-08,OTX,WA676,555,3.085
42513,46.91742791,-120.3596258,3.64,6,2018-08-08,OTX,WA676,551,3.089
42514,46.92037166,-120.3607295,3.64,6,2018-08-08,OTX,WA676,542,3.098
42515,46.92331558,-120.3618327,3.64,6,2018-08-08,OTX,WA676,537,3.103
42516,46.92625968,-120.3629356,3.64,6,2018-08-08,OTX,WA676,535,3.105
42517,46.92920395,-120.3640384,3.64,5,2018-08-08,OTX,WA676,530,3.11
42518,46.93214837,-120.3651413,3.64,5,2018-08-08,OTX,WA676,523,3.117
42519,46.93509293,-120.3662446,3.64,5,2018-08-08,OTX,WA676,517,3.123
42520,46.93803764,-120.3673483,3.64,5,2018-08-08,OTX,WA676,512,3.128
42521,46.94098247,-120.3684528,3.64,5,2018-08-08,OTX,WA676,506,3.134
42522,46.94392742,-120.3695583,3.64,5,2018-08-08,OTX,WA676,501,3.139
42523,46.94687249,-120.3706648,3.64,5,2018-08-08,OTX,WA676,499,3.141
42524,46.94981766,-120.3717728,3.64,5,2018-08-08,OTX,WA676,509,3.131
42525,46.95276292,-120.3728822,3.64,5,2018-08-08,OTX,WA676,513,3.127
42526,46.95570829,-120.3739932,3.64,5,2018-08-08,OTX,WA676,516,3.124
42527,46.95865374,-120.3751057,3.64,5,2018-08-08,OTX,WA676,521,3.119
42528,46.9615993,-120.3762196,3.64,5,2018-08-08,OTX,WA676,527,3.113
42529,46.96454496,-120.3773349,3.64,5,2018-08-08,OTX,WA676,531,3.109
42530,46.96749071,-120.3784516,3.64,5,2018-08-08,OTX,WA676,533,3.107
42531,46.97043656,-120.3795696,3.64,5,2018-08-08,OTX,WA676,514,3.126
42532,46.97338252,-120.3806889,3.64,5,2018-08-08,OTX,WA676,517,3.123
42533,46.97632858,-120.3818095,3.64,5,2018-08-08,OTX,WA676,525,3.115
42534,46.97927474,-120.3829313,3.64,5,2018-08-08,OTX,WA676,527,3.113
42535,46.982221,-120.3840543,3.64,5,2018-08-08,OTX,WA676,528,3.112
42536,46.98516737,-120.3851785,3.64,5,2018-08-08,OTX,WA676,537,3.103
42537,46.98811384,-120.3863037,3.64,5,2018-08-08,OTX,WA676,546,3.094
42538,46.99106042,-120.3874301,3.64,5,2018-08-08,OTX,WA676,555,3.085
42539,46.99400711,-120.3885574,3.64,5,2018-08-08,OTX,WA676,559,3.081
42540,46.9969539,-120.3896858,3.64,5,2018-08-08,OTX,WA676,556,3.084
42541,46.99990079,-120.390815,3.64,5,2018-08-08,OTX,WA676,549,3.091
42542,47.00284775,-120.391945,3.64,5,2018-08-08,OTX,WA676,538,3.102
42543,47.00579478,-120.3930756,3.64,5,2018-08-08,OTX,WA676,543,3.097
42544,47.00874185,-120.3942067,3.64,5,2018-08-08,OTX,WA676,561,3.079
42545,47.01168896,-120.3953382,3.64,5,2018-08-08,OTX,WA676,552,3.088
42546,47.01463608,-120.3964699,3.64,5,2018-08-08,OTX,WA676,555,3.085
42547,47.0175832,-120.3976017,3.64,5,2018-08-08,OTX,WA676,561,3.079
42548,47.02053031,-120.3987336,3.64,5,2018-08-08,OTX,WA676,563,3.077
42549,47.02347739,-120.3998653,3.64,5,2018-08-08,OTX,WA676,568,3.072
42550,47.02642443,-120.4009967,3.64,5,2018-08-08,OTX,WA676,574,3.066
42551,47.0293714,-120.4021278,3.64,5,2018-08-08,OTX,WA676,579,3.061
42552,47.0323183,-120.4032584,3.64,5,2018-08-08,OTX,WA676,584,3.056
42553,47.03526512,-120.4043884,3.64,5,2018-08-08,OTX,WA676,591,3.049
42554,47.03821182,-120.4055176,3.64,5,2018-08-08,OTX,WA676,597,3.043
42555,47.04115841,-120.4066459,3.64,5,2018-08-08,OTX,WA676,603,3.037
42556,47.04410483,-120.4077735,3.64,5,2018-08-08,OTX,WA676,608,3.032
42557,47.04705107,-120.4089005,3.64,5,2018-08-08,OTX,WA676,613,3.027
42558,47.04999708,-120.4100268,3.64,5,2018-08-08,OTX,WA676,621,3.019
42559,47.05294284,-120.4111527,3.64,5,2018-08-08,OTX,WA676,624,3.016
42560,47.05588829,-120.4122783,3.64,5,2018-08-08,OTX,WA676,629,3.011
42561,47.05883342,-120.4134035,3.64,5,2018-08-08,OTX,WA676,633,3.007
42562,47.06177819,-120.4145287,3.46,3,2018-08-08,OTX,WA676,637,2.823
42563,47.06472255,-120.4156538,3.46,3,2018-08-08,OTX,WA676,639,2.821
42564,47.06766648,-120.4167789,3.46,3,2018-08-08,OTX,WA676,639,2.821
42565,47.07060994,-120.4179042,3.46,3,2018-08-08,OTX,WA676,638,2.822
42566,47.07355289,-120.4190298,3.46,3,2018-08-08,OTX,WA676,635,2.825
42567,47.07649531,-120.4201557,3.46,3,2018-08-08,OTX,WA676,632,2.828
42568,47.15485953,-118.9104734,4.99,6,2017-08-30,OTX,WA673,445,4.545
42569,47.15780761,-118.911623,4.99,6,2017-08-30,OTX,WA673,455,4.535
42570,47.16075619,-118.9127728,4.99,6,2017-08-30,OTX,WA673,469,4.521
42571,47.16370519,-118.9139224,4.99,6,2017-08-30,OTX,WA673,466,4.524
42572,47.16665452,-118.9150714,4.99,6,2017-08-30,OTX,WA673,465,4.525
42573,47.1696041,-118.9162193,4.99,6,2017-08-30,OTX,WA673,473,4.517
42574,47.17255382,-118.9173659,4.99,6,2017-08-30,OTX,WA673,482,4.508
42575,47.17550361,-118.9185108,4.99,6,2017-08-30,OTX,WA673,487,4.503
42576,47.17845337,-118.9196535,4.99,6,2017-08-30,OTX,WA673,483,4.507
42577,47.18140302,-118.9207938,4.99,6,2017-08-30,OTX,WA673,492,4.498
42578,47.18435247,-118.9219311,4.99,6,2017-08-30,OTX,WA673,481,4.509
42579,47.18730164,-118.9230652,4.99,6,2017-08-30,OTX,WA673,481,4.509
42580,47.19025044,-118.9241958,4.99,6,2017-08-30,OTX,WA673,473,4.517
42581,47.19319888,-118.9253231,4.99,6,2017-08-30,OTX,WA673,492,4.498
42582,47.19614697,-118.9264475,4.99,6,2017-08-30,OTX,WA673,504,4.486
42583,47.19909473,-118.9275695,4.99,6,2017-08-30,OTX,WA673,516,4.474
42584,47.20204217,-118.9286893,4.99,6,2017-08-30,OTX,WA673,514,4.476
42585,47.20498932,-118.9298075,4.99,6,2017-08-30,OTX,WA673,507,4.483
42586,47.20793617,-118.9309243,4.99,6,2017-08-30,OTX,WA673,507,4.483
42587,47.21088276,-118.9320402,3.73,5,2017-08-30,OTX,WA673,490,3.24
42588,47.21382909,-118.9331555,3.73,5,2017-08-30,OTX,WA673,480,3.25
42589,47.21677518,-118.9342707,3.73,5,2017-08-30,OTX,WA673,463,3.267
42590,47.21972104,-118.935386,3.73,5,2017-08-30,OTX,WA673,435,3.295
42591,47.22266669,-118.936502,3.73,5,2017-08-30,OTX,WA673,443,3.287
42592,47.22561215,-118.937619,3.73,5,2017-08-30,OTX,WA673,491,3.239
42593,47.22855742,-118.9387374,3.73,5,2017-08-30,OTX,WA673,493,3.237
42594,47.23150253,-118.9398575,3.73,5,2017-08-30,OTX,WA673,499,3.231
42595,47.2344475,-118.9409797,3.73,5,2017-08-30,OTX,WA673,497,3.233
42596,47.23739233,-118.9421038,3.73,5,2017-08-30,OTX,WA673,492,3.238
42597,47.24033705,-118.9432299,3.73,5,2017-08-30,OTX,WA673,485,3.245
42598,47.24328169,-118.9443576,3.73,5,2017-08-30,OTX,WA673,486,3.244
42599,47.24622626,-118.9454869,3.73,5,2017-08-30,OTX,WA673,492,3.238
42600,47.24917079,-118.9466176,3.73,5,2017-08-30,OTX,WA673,490,3.24
42601,47.25211529,-118.9477496,3.73,5,2017-08-30,OTX,WA673,492,3.238
42602,47.25505979,-118.9488827,3.73,5,2017-08-30,OTX,WA673,498,3.232
42603,47.2580043,-118.9500167,3.73,5,2017-08-30,OTX,WA673,493,3.237
42604,47.26094885,-118.9511516,3.73,5,2017-08-30,OTX,WA673,501,3.229
42605,47.26389346,-118.9522871,3.73,5,2017-08-30,OTX,WA673,508,3.222
42606,47.26683815,-118.9534231,3.73,5,2017-08-30,OTX,WA673,511,3.219
42607,47.26978294,-118.9545596,3.73,5,2017-08-30,OTX,WA673,504,3.226
42608,47.27272786,-118.9556962,3.73,5,2017-08-30,OTX,WA673,504,3.226
42609,47.27567291,-118.9568329,3.73,5,2017-08-30,OTX,WA673,513,3.217
42610,47.27861813,-118.9579695,3.73,5,2017-08-30,OTX,WA673,504,3.226
42611,47.28156352,-118.9591061,3.73,5,2017-08-30,OTX,WA673,511,3.219
42612,47.28450909,-118.9602425,3.73,5,2017-08-30,OTX,WA673,510,3.22
42613,47.28745486,-118.9613788,3.73,5,2017-08-30,OTX,WA673,513,3.217
42614,47.29040082,-118.9625149,3.73,5,2017-08-30,OTX,WA673,509,3.221
42615,47.293347,-118.9636508,3.73,5,2017-08-30,OTX,WA673,501,3.229
42616,47.29629341,-118.9647865,3.73,5,2017-08-30,OTX,WA673,506,3.224
42617,47.29924004,-118.965922,3.73,5,2017-08-30,OTX,WA673,489,3.241
42618,47.30218692,-118.9670572,3.73,5,2017-08-30,OTX,WA673,484,3.246
42619,47.30513405,-118.9681921,3.73,5,2017-08-30,OTX,WA673,475,3.255
42620,47.30808144,-118.9693268,3.73,5,2017-08-30,OTX,WA673,486,3.244
42621,47.3110291,-118.970461,3.73,5,2017-08-30,OTX,WA673,479,3.251
42622,47.31397704,-118.971595,3.73,5,2017-08-30,OTX,WA673,487,3.243
42623,47.31692527,-118.9727285,3.73,5,2017-08-30,OTX,WA673,476,3.254
42624,47.31987381,-118.9738617,3.73,5,2017-08-30,OTX,WA673,461,3.269
42625,47.32282265,-118.9749945,3.73,5,2017-08-30,OTX,WA673,470,3.26
42626,47.32577178,-118.9761269,3.73,5,2017-08-30,OTX,WA673,480,3.25
42627,47.32872116,-118.9772592,3.73,5,2017-08-30,OTX,WA673,483,3.247
42628,47.75169671,-116.0797603,4.3,6,2015-08-27,OTX,ID101,1212,3.088
42629,47.7546622,-116.0808919,4.3,6,2015-08-27,OTX,ID101,1254,3.046
42630,47.75762658,-116.0820252,4.3,6,2015-08-27,OTX,ID101,1108,3.192
42631,47.7605896,-116.0831604,4.3,6,2015-08-27,OTX,ID101,940,3.36
42632,47.76355106,-116.0842979,4.3,6,2015-08-27,OTX,ID101,1055,3.245
42633,47.76651101,-116.0854377,4.3,6,2015-08-27,OTX,ID101,1100,3.2
42634,47.76946953,-116.0865797,4.3,6,2015-08-27,OTX,ID101,1063,3.237
42635,47.77242671,-116.0877238,4.3,6,2015-08-27,OTX,ID101,1120,3.18
42636,47.77538265,-116.0888697,4.3,6,2015-08-27,OTX,ID101,1211,3.089
42637,47.77833743,-116.0900175,4.3,6,2015-08-27,OTX,ID101,1205,3.095
42638,47.78129115,-116.091167,4.3,6,2015-08-27,OTX,ID101,1174,3.126
42639,47.78424389,-116.0923181,3.22,5,2015-08-27,OTX,ID101,1273,1.947
42640,47.78719576,-116.0934706,3.22,5,2015-08-27,OTX,ID101,1095,2.125
42641,47.61007649,-116.0244704,4.3,6,2015-08-27,OTX,ID101,1396,2.904
42642,47.61301941,-116.0256213,4.3,6,2015-08-27,OTX,ID101,1278,3.022
42643,47.6159624,-116.0267725,4.3,6,2015-08-27,OTX,ID101,1236,3.064
42644,47.61890545,-116.0279239,4.3,6,2015-08-27,OTX,ID101,1160,3.14
42645,47.62184859,-116.0290756,4.3,6,2015-08-27,OTX,ID101,1012,3.288
42646,47.62479181,-116.0302276,4.3,6,2015-08-27,OTX,ID101,853,3.447
42647,47.62773514,-116.0313797,4.3,6,2015-08-27,OTX,ID101,1035,3.265
42648,47.63067857,-116.032532,4.3,6,2015-08-27,OTX,ID101,1117,3.183
42649,47.63362209,-116.0336846,4.3,6,2015-08-27,OTX,ID101,1336,2.964
42650,47.63656569,-116.0348375,4.3,6,2015-08-27,OTX,ID101,1247,3.053
42651,47.63950936,-116.0359909,4.3,6,2015-08-27,OTX,ID101,1131,3.169
42652,47.64245308,-116.0371448,4.3,6,2015-08-27,OTX,ID101,1063,3.237
42653,47.64539684,-116.0382992,4.3,6,2015-08-27,OTX,ID101,1050,3.25
42654,47.64834063,-116.0394543,4.3,6,2015-08-27,OTX,ID101,988,3.312
42655,47.65128443,-116.0406102,4.3,6,2015-08-27,OTX,ID101,948,3.352
42656,47.65422823,-116.0417668,4.3,6,2015-08-27,OTX,ID101,928,3.372
42657,47.65717201,-116.0429244,4.3,6,2015-08-27,OTX,ID101,867,3.433
42658,47.66011577,-116.044083,4.3,6,2015-08-27,OTX,ID101,796,3.504
42659,47.66305949,-116.0452427,4.3,6,2015-08-27,OTX,ID101,723,3.577
42660,47.66600315,-116.0464035,4.3,6,2015-08-27,OTX,ID101,702,3.598
42661,47.66894675,-116.0475656,4.3,6,2015-08-27,OTX,ID101,700,3.6
42662,47.67189026,-116.0487289,4.3,6,2015-08-27,OTX,ID101,862,3.438
42663,47.6748337,-116.0498937,4.3,6,2015-08-27,OTX,ID101,953,3.347
42664,47.6777772,-116.0510594,4.3,6,2015-08-27,OTX,ID101,959,3.341
42665,47.68072089,-116.0522259,4.3,6,2015-08-27,OTX,ID101,1009,3.291
42666,47.68366493,-116.0533928,4.3,6,2015-08-27,OTX,ID101,983,3.317
42667,47.68660946,-116.0545596,4.3,6,2015-08-27,OTX,ID101,1030,3.27
42668,47.68955463,-116.0557262,4.3,6,2015-08-27,OTX,ID101,1027,3.273
42669,47.69250058,-116.0568921,4.3,6,2015-08-27,OTX,ID101,1008,3.292
42670,47.69544746,-116.058057,4.3,6,2015-08-27,OTX,ID101,1184,3.116
42671,47.69839542,-116.0592206,4.3,6,2015-08-27,OTX,ID101,1198,3.102
42672,47.70134461,-116.0603824,4.3,6,2015-08-27,OTX,ID101,1185,3.115
42673,47.70429517,-116.0615423,4.3,6,2015-08-27,OTX,ID101,1177,3.123
42674,47.70724724,-116.0626998,4.3,6,2015-08-27,OTX,ID101,1209,3.091
42675,47.71020098,-116.0638545,4.3,6,2015-08-27,OTX,ID101,1291,3.009
42676,47.71315654,-116.0650062,4.3,6,2015-08-27,OTX,ID101,1407,2.893
42677,47.71611404,-116.0661545,4.3,6,2015-08-27,OTX,ID101,1373,2.927
42678,47.71907359,-116.0672991,4.3,6,2015-08-27,OTX,ID101,1384,2.916
42679,47.722035,-116.0684405,4.3,6,2015-08-27,OTX,ID101,1464,2.836
42680,47.72499801,-116.0695789,4.3,6,2015-08-27,OTX,ID101,1516,2.784
42681,47.72796239,-116.0707147,4.3,6,2015-08-27,OTX,ID101,1463,2.837
42682,47.73092788,-116.0718485,4.3,6,2015-08-27,OTX,ID101,1400,2.9
42683,47.73389423,-116.0729806,4.3,6,2015-08-27,OTX,ID101,1324,2.976
42684,47.73686121,-116.0741114,4.3,6,2015-08-27,OTX,ID101,1161,3.139
42685,47.73982856,-116.0752413,4.3,6,2015-08-27,OTX,ID101,1063,3.237
42686,47.74279603,-116.0763707,4.3,6,2015-08-27,OTX,ID101,1016,3.284
42687,47.74576338,-116.0775001,4.3,6,2015-08-27,OTX,ID101,1028,3.272
42688,47.74873035,-116.0786298,4.3,6,2015-08-27,OTX,ID101,1168,3.132
42689,47.61499368,-115.9829966,4.78,6,2018-08-19,OTX,ID101,1037,3.743
42690,47.61794549,-115.9841378,4.78,6,2018-08-19,OTX,ID101,1008,3.772
42691,47.62089793,-115.985279,4.78,6,2018-08-19,OTX,ID101,1116,3.664
42692,47.62385081,-115.9864203,4.78,6,2018-08-19,OTX,ID101,1164,3.616
42693,47.62680394,-115.987562,4.78,6,2018-08-19,OTX,ID101,1158,3.622
42694,47.62975714,-115.9887041,4.78,6,2018-08-19,OTX,ID101,1051,3.729
42695,47.63271021,-115.9898471,4.87,5,2018-08-19,OTX,ID101,886,3.984
42696,47.63566296,-115.990991,4.87,5,2018-08-19,OTX,ID101,844,4.026
42697,47.63861521,-115.9921361,4.87,5,2018-08-19,OTX,ID101,867,4.003
42698,47.65630759,-115.9990432,4.87,5,2018-08-19,OTX,ID101,890,3.98
42699,47.75666296,-116.0383778,4.93,5,2018-08-19,OTX,ID101,1017,3.913
42700,47.75962865,-116.0395308,4.93,5,2018-08-19,OTX,ID101,926,4.004
42701,47.76259573,-116.0406848,4.93,5,2018-08-19,OTX,ID101,914,4.016
42702,47.84597418,-114.5599687,4.18,6,2007-08-14,MSO,MT107,887,3.293
42703,47.84892114,-114.5611396,4.18,6,2007-08-14,MSO,MT107,889,3.291
42704,47.85186782,-114.5623092,4.18,6,2007-08-14,MSO,MT107,892,3.288
42705,47.8548142,-114.5634769,4.18,6,2007-08-14,MSO,MT107,895,3.285
42706,47.85776026,-114.5646426,4.18,6,2007-08-14,MSO,MT107,891,3.289
42707,47.86070596,-114.5658057,4.18,6,2007-08-14,MSO,MT107,894,3.286
42708,47.86365129,-114.5669659,4.18,6,2007-08-14,MSO,MT107,898,3.282
42709,47.86659622,-114.5681229,4.18,6,2007-08-14,MSO,MT107,907,3.273
42710,47.86954073,-114.5692763,4.18,6,2007-08-14,MSO,MT107,911,3.269
42711,47.87248484,-114.5704265,4.18,5,2007-08-14,MSO,MT107,981,3.199
42712,47.87542855,-114.5715739,4.18,5,2007-08-14,MSO,MT107,1006,3.174
42713,47.87837189,-114.572719,4.18,5,2007-08-14,MSO,MT107,982,3.198
42714,47.88131487,-114.5738622,4.18,6,2007-08-14,MSO,MT107,953,3.227
42715,47.8842575,-114.575004,4.18,6,2007-08-14,MSO,MT107,965,3.215
42716,47.88719981,-114.5761448,4.18,6,2007-08-14,MSO,MT107,977,3.203
42717,47.89014181,-114.5772851,2.23,2,2007-08-14,MSO,MT107,994,1.236
42718,47.89308351,-114.5784252,2.23,2,2007-08-14,MSO,MT107,1002,1.228
42719,47.89602493,-114.5795657,2.23,2,2007-08-14,MSO,MT107,1009,1.221
42720,47.8989661,-114.580707,2.23,2,2007-08-14,MSO,MT107,1006,1.224
42721,47.90190701,-114.5818496,2.23,2,2007-08-14,MSO,MT107,1033,1.197
42722,47.9048477,-114.5829938,2.23,2,2007-08-14,MSO,MT107,1059,1.171
42723,47.90778818,-114.5841401,2.23,2,2007-08-14,MSO,MT107,1085,1.145
42724,47.91072845,-114.585289,2.23,2,2007-08-14,MSO,MT107,1075,1.155
42725,47.91366855,-114.5864408,2.23,2,2007-08-14,MSO,MT107,1117,1.113
42726,47.9166085,-114.5875954,2.23,2,2007-08-14,MSO,MT107,1148,1.082
42727,47.91954832,-114.5887524,2.23,2,2007-08-14,MSO,MT107,1109,1.121
42728,47.92248804,-114.5899116,2.23,2,2007-08-14,MSO,MT107,1212,1.018
42729,47.92542769,-114.5910727,2.23,2,2007-08-14,MSO,MT107,1228,1.002
42730,47.9283673,-114.5922355,2.23,2,2007-08-14,MSO,MT107,1209,1.021
42731,47.93130689,-114.5933997,2.23,2,2007-08-14,MSO,MT107,1275,0.955
42732,47.93424649,-114.594565,2.23,2,2007-08-14,MSO,MT107,1243,0.987
42733,47.93718614,-114.5957311,2.23,2,2007-08-14,MSO,MT107,1230,1
42734,47.94012585,-114.5968977,2.23,2,2007-08-14,MSO,MT107,1208,1.022
42735,47.94306565,-114.5980647,2.23,2,2007-08-14,MSO,MT107,1218,1.012
42736,47.94600557,-114.5992316,2.23,2,2007-08-14,MSO,MT107,1230,1
42737,47.94894565,-114.6003983,2.23,2,2007-08-14,MSO,MT107,1236,0.994
42738,47.9518859,-114.6015645,2.23,2,2007-08-14,MSO,MT107,1246,0.984
42739,47.95482636,-114.6027298,2.23,2,2007-08-14,MSO,MT104,1230,1
42740,47.95776703,-114.6038941,2.23,2,2007-08-14,MSO,MT104,1231,0.999
42741,47.9607079,-114.6050573,2.23,2,2007-08-14,MSO,MT104,1266,0.964
42742,47.96364892,-114.6062194,2.23,2,2007-08-14,MSO,MT104,1316,0.914
42743,47.96659007,-114.6073805,2.23,2,2007-08-14,MSO,MT104,1337,0.893
42744,47.96953129,-114.6085404,2.23,2,2007-08-14,MSO,MT104,1372,0.858
42745,47.97247255,-114.6096992,2.23,2,2007-08-14,MSO,MT104,1426,0.804
42746,47.97541382,-114.610857,2.23,2,2007-08-14,MSO,MT104,1516,0.714
42747,47.97835505,-114.6120136,2.23,2,2007-08-14,MSO,MT104,1565,0.665
42748,47.98129621,-114.6131691,2.23,2,2007-08-14,MSO,MT104,1555,0.675
42749,47.98423726,-114.6143236,2.23,2,2007-08-14,MSO,MT104,1521,0.709
42750,47.98717816,-114.6154769,2.23,2,2007-08-14,MSO,MT104,1510,0.72
42751,47.99011887,-114.6166291,2.23,2,2007-08-14,MSO,MT104,1477,0.753
42752,47.99305936,-114.6177802,2.23,2,2007-08-14,MSO,MT104,1522,0.708
42753,47.8237836,-114.505081,4.24,5,2012-08-27,MSO,MT107,1073,3.167
42754,47.82672674,-114.5062373,4.24,5,2012-08-27,MSO,MT107,1201,3.039
42755,47.82966995,-114.5073929,4.24,5,2012-08-27,MSO,MT107,1316,2.924
42756,47.83261317,-114.5085477,4.24,5,2012-08-27,MSO,MT107,1447,2.793
42757,47.83555637,-114.5097017,4.24,5,2012-08-27,MSO,MT107,1413,2.827
42758,47.83849958,-114.510855,4.24,5,2012-08-27,MSO,MT107,1407,2.833
42759,47.84144279,-114.5120073,4.24,5,2012-08-27,MSO,MT107,1461,2.779
42760,47.84438602,-114.5131589,4.24,5,2012-08-27,MSO,MT107,1432,2.808
42761,47.84732928,-114.5143095,4.24,5,2012-08-27,MSO,MT107,1491,2.749
42762,47.85027257,-114.5154592,4.24,5,2012-08-27,MSO,MT107,1448,2.792
42763,47.8532159,-114.516608,4.24,5,2012-08-27,MSO,MT107,1387,2.853
42764,47.85615929,-114.5177557,4.24,5,2012-08-27,MSO,MT107,1355,2.885
42765,47.85910275,-114.5189025,4.24,5,2012-08-27,MSO,MT107,1397,2.843
42766,47.86204627,-114.5200482,4.24,5,2012-08-27,MSO,MT107,1342,2.898
42767,47.86498987,-114.5211929,4.24,5,2012-08-27,MSO,MT107,1329,2.911
42768,47.86793357,-114.5223364,4.24,5,2012-08-27,MSO,MT107,1199,3.041
42769,47.87087736,-114.5234788,4.24,5,2012-08-27,MSO,MT107,1080,3.16
42770,47.87382126,-114.5246201,4.24,5,2012-08-27,MSO,MT107,988,3.252
42771,47.87676527,-114.5257602,4.24,5,2012-08-27,MSO,MT107,999,3.241
42772,47.87970941,-114.5268993,4.24,5,2012-08-27,MSO,MT107,983,3.257
42773,47.88265366,-114.5280378,4.24,5,2012-08-27,MSO,MT107,1004,3.236
42774,47.88559805,-114.5291759,4.24,5,2012-08-27,MSO,MT107,961,3.279
42775,47.88854256,-114.5303138,4.24,5,2012-08-27,MSO,MT107,977,3.263
42776,47.8914872,-114.5314518,4.24,5,2012-08-27,MSO,MT107,990,3.25
42777,47.89443198,-114.5325901,4.24,5,2012-08-27,MSO,MT107,1008,3.232
42778,47.8973769,-114.5337291,4.24,5,2012-08-27,MSO,MT107,1057,3.183
42779,47.90032196,-114.5348689,4.24,5,2012-08-27,MSO,MT107,1091,3.149
42780,47.90326716,-114.5360098,4.24,5,2012-08-27,MSO,MT107,1102,3.138
